T9_peak,tau_s,rho0,X_He4,X_O16,X_Ne20,X_Mg24,X_Si28,X_S32,baryon_drift,phi_net_O16_to_Ne20,phi_net_Ne20_to_Mg24,phi_net_Mg24_to_Si28,phi_net_Si28_to_S32
1.0,0.020000000000000004,100000000.0,6.542453252060272e-09,0.20175497805215173,0.5204550536050309,0.24304706681076255,0.034694151916802,4.87430727996204e-05,0.0,nan,nan,nan,nan
1.2083333333333333,0.020000000000000004,100000000.0,-5.2955969226048776e-14,0.2484419965455249,0.4260079372322442,0.25982284310698267,0.06541938731589696,0.0003078357994043256,0.0,nan,nan,nan,nan
1.4166666666666667,0.020000000000000004,100000000.0,3.888022091213615e-14,0.30124275971526454,0.32024053647436057,0.2767427215251108,0.10055741226641576,0.0012165700188094218,0.0,nan,nan,nan,nan
1.625,0.020000000000000004,100000000.0,-8.871303197963898e-13,0.3478420816590094,0.23195157966195268,0.2807313051040781,0.13586908455208807,0.0036059490237587547,0.0,nan,nan,nan,nan
1.8333333333333335,0.020000000000000004,100000000.0,1.5672351557054382e-12,0.38568388262146863,0.1665159225562285,0.2712935293471323,0.16782771531333673,0.008678950160266551,0.0,nan,nan,nan,nan
2.041666666666667,0.020000000000000004,100000000.0,-7.881243458891888e-13,0.41561938499313206,0.12130766828748475,0.2518633815477348,0.1934908785011025,0.017718686671333934,0.0,nan,nan,nan,nan
2.25,0.020000000000000004,100000000.0,-2.5757689267955697e-13,0.43948499065907315,0.09125049424069333,0.22696194588678675,0.21077511922235398,0.03152744999135035,0.0,nan,nan,nan,nan
2.4583333333333335,0.020000000000000004,100000000.0,3.897210702515288e-12,0.45983737444349665,0.06985144045156341,0.20065452482179566,0.219568440290802,0.05008821998844518,0.0,nan,nan,nan,nan
2.666666666666667,0.020000000000000004,100000000.0,3.929600810754039e-12,0.4826624876560363,0.04515489619379357,0.17505095851207306,0.2232597868409799,0.07387187079318758,0.0,nan,nan,nan,nan
2.875,0.020000000000000004,100000000.0,1.6455822907104644e-11,0.5128548628530875,0.010831687587180668,0.1453973639844001,0.2252623571620341,0.1056537283968417,0.0,nan,nan,nan,nan
3.0833333333333335,0.020000000000000004,100000000.0,-2.4635941501939074e-11,0.528606792751581,8.306047183202902e-05,0.12128985183414102,0.21639394306790868,0.1336263518991733,0.0,nan,nan,nan,nan
3.291666666666667,0.020000000000000004,100000000.0,-1.944978491703734e-11,0.5354437966600512,2.2602213224086792e-05,0.10400418184194789,0.20912206987863396,0.1514073494255927,0.0,nan,nan,nan,nan
3.5,0.020000000000000004,100000000.0,-1.587761762624301e-10,0.5412551351810124,2.6059771359883464e-05,0.07594823646160916,0.2338920500393402,0.14887851870545463,0.0,nan,nan,nan,nan
3.7083333333333335,0.020000000000000004,100000000.0,7.376749378813058e-12,0.5459198537971562,2.3638346553787267e-05,0.026119424346532583,0.3175164190349393,0.11042066446744121,0.0,nan,nan,nan,nan
3.916666666666667,0.020000000000000004,100000000.0,2.6941207011368857e-13,0.5484383782066733,2.221067804668757e-05,0.0011381285159693,0.3581824342653658,0.09221884833367534,0.0,nan,nan,nan,nan
4.125,0.020000000000000004,100000000.0,-4.688460962753406e-12,0.5455783110671794,1.6679345298551448e-05,0.0004869650920316621,0.37974551712602045,0.07417252737415847,0.0,nan,nan,nan,nan
4.333333333333334,0.020000000000000004,100000000.0,6.667637927134475e-13,0.5394108565369667,7.289237173775914e-06,0.0006120597251124566,0.42266524978863473,0.03730454471144553,0.0,nan,nan,nan,nan
4.541666666666667,0.020000000000000004,100000000.0,-1.2114652702833588e-11,0.5363973695592764,3.652384988324584e-06,0.0011567152051843621,0.4425040702325989,0.019938192630066597,0.0,nan,nan,nan,nan
4.75,0.020000000000000004,100000000.0,-2.281391726107644e-11,0.536247225014916,3.4901963765907687e-06,0.0012148920175967708,0.44342001640046674,0.019114376393457835,0.0,nan,nan,nan,nan
4.958333333333334,0.020000000000000004,100000000.0,-2.5574135647091642e-11,0.5362472227887088,3.4902063206946163e-06,0.001214892764309519,0.44342002959829085,0.019114364667944223,0.0,nan,nan,nan,nan
5.166666666666667,0.020000000000000004,100000000.0,5.815321401673348e-12,0.5362472233138716,3.4900271893743618e-06,0.0012148945600461345,0.44342002438550543,0.01911436770757216,0.0,nan,nan,nan,nan
5.375,0.020000000000000004,100000000.0,2.5706281109563977e-09,0.5362472328835668,3.4781954331435952e-06,0.0012148943849769566,0.44342002619433274,0.019114365771062153,0.0,nan,nan,nan,nan
5.583333333333334,0.020000000000000004,100000000.0,-3.615901873823389e-11,0.5362472233266778,3.490218897723988e-06,0.0012148933950752346,0.443420026544484,0.01911436655102418,0.0,nan,nan,nan,nan
5.791666666666667,0.020000000000000004,100000000.0,2.1838583885691585e-14,0.5362472230237804,3.4900288640264886e-06,0.001214892809583555,0.443420030966651,0.019114363171099245,0.0,nan,nan,nan,nan
6.0,0.020000000000000004,100000000.0,-1.5073178314831548e-11,0.5362472232817375,3.4901609871424926e-06,0.001214894486538429,0.44342002448580004,0.019114367600010174,0.0,nan,nan,nan,nan
1.0,0.02354075635897432,100000000.0,3.6777840501013997e-10,0.2019271013550635,0.5201284758348333,0.24305669513912762,0.03483840610420898,4.932119898813291e-05,0.0,nan,nan,nan,nan
1.2083333333333333,0.02354075635897432,100000000.0,-3.5655466300308995e-14,0.24848549732713485,0.42591648455973913,0.2598468778160028,0.06544290208084129,0.00030823821631760566,0.0,nan,nan,nan,nan
1.4166666666666667,0.02354075635897432,100000000.0,-6.166219982374026e-13,0.30125459588214476,0.32021590734224104,0.27674882269859374,0.10056376538092973,0.0012169086967072757,0.0,nan,nan,nan,nan
1.625,0.02354075635897432,100000000.0,-8.901321477990657e-13,0.3478461112068733,0.23194354272220763,0.28073269786136146,0.1358713830954298,0.00360626511501801,0.0,nan,nan,nan,nan
1.8333333333333335,0.02354075635897432,100000000.0,1.2685484936867167e-12,0.38568559051913526,0.1665127572999764,0.27129367336619487,0.1678287180585529,0.008679260754872213,0.0,nan,nan,nan,nan
2.041666666666667,0.02354075635897432,100000000.0,5.508755937900596e-16,0.4156212986725198,0.12130419767284799,0.25186339968250726,0.19349201701749036,0.01771908695463399,0.0,nan,nan,nan,nan
2.25,0.02354075635897432,100000000.0,-1.1774797272257685e-15,0.4395047947702716,0.09121349891850358,0.22696396237001262,0.2107871656711834,0.03153057827002994,0.0,nan,nan,nan,nan
2.4583333333333335,0.02354075635897432,100000000.0,-8.827806981703112e-13,0.46004293974478155,0.06947692221658394,0.20066229992256188,0.21968431783335,0.0501335202836054,0.0,nan,nan,nan,nan
2.666666666666667,0.02354075635897432,100000000.0,2.1739253866654673e-13,0.4838384175141846,0.043148569324345576,0.17486657843212888,0.22388507084614456,0.07426136388297892,0.0,nan,nan,nan,nan
2.875,0.02354075635897432,100000000.0,4.245597316880922e-10,0.5144260133926464,0.008639060480906506,0.14428823651668252,0.2260613041795128,0.10658538500569205,0.0,nan,nan,nan,nan
3.0833333333333335,0.02354075635897432,100000000.0,-1.2055529856262981e-12,0.5286431321687041,3.9448587906426354e-05,0.12121363064836502,0.21650058665800662,0.13360320193822345,0.0,nan,nan,nan,nan
