T9_peak,tau_s,rho0,X_He4,X_O16,X_Ne20,X_Mg24,X_Si28,X_S32,baryon_drift,phi_net_O16_to_Ne20,phi_net_Ne20_to_Mg24,phi_net_Mg24_to_Si28,phi_net_Si28_to_S32
1.0,0.020000000000000004,268269.57952797273,0.1835650216815116,0.7354163081635783,0.07928968892100603,0.0017214901684787568,7.490766022556413e-06,2.9940267667384313e-10,0.0,nan,nan,nan,nan
1.2083333333333333,0.020000000000000004,268269.57952797273,0.11902061604396685,0.5120579559997778,0.31693395158715565,0.04922304276158572,0.0027622572082381114,2.1763992758319478e-06,0.0,nan,nan,nan,nan
1.4166666666666667,0.020000000000000004,268269.57952797273,0.029253540874485125,0.32292098151254056,0.3785587289324039,0.21408693521616684,0.05484507200298325,0.0003347414614202999,0.0,nan,nan,nan,nan
1.625,0.020000000000000004,268269.57952797273,0.0006059096993460183,0.335928859155094,0.25799227171941747,0.274834148670614,0.1278921323599898,0.0027466783955386255,0.0,nan,nan,nan,nan
1.8333333333333335,0.020000000000000004,268269.57952797273,1.379659705935173e-07,0.38115199117164056,0.17500538202427687,0.27072520039905196,0.1652222923477449,0.007894996091314981,0.0,nan,nan,nan,nan
2.041666666666667,0.020000000000000004,268269.57952797273,1.3315328969182789e-11,0.4135328218063901,0.12478758849793359,0.2523347412930691,0.19238131748232487,0.01696353090696694,0.0,nan,nan,nan,nan
2.25,0.020000000000000004,268269.57952797273,3.26189967457483e-11,0.4383540491201702,0.09288296527084151,0.22760099985531423,0.21034420723797137,0.03081777848308368,0.0,nan,nan,nan,nan
2.4583333333333335,0.020000000000000004,268269.57952797273,1.0397806911616892e-11,0.4590908657226349,0.07087465691108116,0.20109474392648208,0.21946931557774066,0.0494704178516634,0.0,nan,nan,nan,nan
2.666666666666667,0.020000000000000004,268269.57952797273,9.65445890133374e-12,0.48197420199071606,0.046477513330387396,0.1747198556268266,0.22329536948399475,0.07353305955842056,0.0,nan,nan,nan,nan
2.875,0.020000000000000004,268269.57952797273,2.5922881679017384e-12,0.5131347715265078,0.012039811428793153,0.14234678029380618,0.22534690536435137,0.10713173138394913,0.0,nan,nan,nan,nan
3.0833333333333335,0.020000000000000004,268269.57952797273,2.7659569184606266e-13,0.5332076664733737,0.00017065329507188267,0.1080038604049891,0.21482058512084062,0.14379723470544825,0.0,nan,nan,nan,nan
3.291666666666667,0.020000000000000004,268269.57952797273,8.111879146366727e-14,0.5487164335969281,4.3998125907317187e-05,0.06959962671883335,0.19640104521181884,0.18523889634643123,0.0,nan,nan,nan,nan
3.5,0.020000000000000004,268269.57952797273,1.0345656021840765e-13,0.5677701406881562,0.00011798669693854425,0.02013348531589944,0.17813533860646233,0.23384304869243996,0.0,nan,nan,nan,nan
3.7083333333333335,0.020000000000000004,268269.57952797273,-6.004154001993629e-13,0.5767192313115653,0.000226202036433836,0.002005389439828789,0.15733609035953242,0.2637130868532401,0.0,nan,nan,nan,nan
3.916666666666667,0.020000000000000004,268269.57952797273,-5.880414692209642e-13,0.5676332240423628,0.00011234542815672317,0.0012185811701394495,0.2232522247826601,0.20778362457726884,0.0,nan,nan,nan,nan
4.125,0.020000000000000004,268269.57952797273,1.8145552735400523e-13,0.5567592819897075,5.082000733985232e-05,0.0007254798524396323,0.3007787957221638,0.14168562242816793,0.0,nan,nan,nan,nan
4.333333333333334,0.020000000000000004,268269.57952797273,-3.181558406495363e-13,0.5487453467628449,2.627716797623213e-05,0.000516415322940503,0.35746723946969483,0.09324472127686151,0.0,nan,nan,nan,nan
4.541666666666667,0.020000000000000004,268269.57952797273,-1.258407671298842e-13,0.5442082032938286,1.647410309533943e-05,0.00047896720387482003,0.3893557955683013,0.0659405598310257,0.0,nan,nan,nan,nan
4.75,0.020000000000000004,268269.57952797273,-3.0445929994681593e-13,0.542338904191383,1.3050923839237265e-05,0.0005025578425678261,0.4024002218728558,0.05474526516965837,0.0,nan,nan,nan,nan
4.958333333333334,0.020000000000000004,268269.57952797273,1.7690969892118372e-13,0.5420126686897712,1.2485869968448383e-05,0.0005108756547793027,0.40466683540730264,0.05279713437800153,0.0,nan,nan,nan,nan
5.166666666666667,0.020000000000000004,268269.57952797273,1.310286201738171e-13,0.5420038282194735,1.2470622995841971e-05,0.0005111230813461758,0.4047282052658082,0.05274437281024535,0.0,nan,nan,nan,nan
5.375,0.020000000000000004,268269.57952797273,1.8782015332235433e-13,0.5420038184340213,1.2470667554349735e-05,0.0005111233709682624,0.4047282726851001,0.052744314842168245,0.0,nan,nan,nan,nan
5.583333333333334,0.020000000000000004,268269.57952797273,-2.944870703237624e-12,0.5420038184509329,1.2470620077347508e-05,0.0005111234143592395,0.4047282728251995,0.05274431469237581,0.0,nan,nan,nan,nan
5.791666666666667,0.020000000000000004,268269.57952797273,-2.629080816637184e-13,0.5420038181877679,1.247065286060195e-05,0.0005111234173361637,0.4047282739071786,0.05274431383511961,0.0,nan,nan,nan,nan
6.0,0.020000000000000004,268269.57952797273,-3.867844961850053e-12,0.5420038181173304,1.24706190912068e-05,0.0005111233899860707,0.40472827532828726,0.052744312549172924,0.0,nan,nan,nan,nan
