T9_peak,tau_s,rho0,X_He4,X_O16,X_Ne20,X_Mg24,X_Si28,X_S32,baryon_drift,phi_net_O16_to_Ne20,phi_net_Ne20_to_Mg24,phi_net_Mg24_to_Si28,phi_net_Si28_to_S32
1.0,0.020000000000000004,1930697.7288832497,0.11562299159889596,0.49453101773463864,0.3427032742861391,0.04586075553825256,0.0012816355168731133,3.253252005914682e-07,0.0,nan,nan,nan,nan
1.2083333333333333,0.020000000000000004,1930697.7288832497,0.010265836261958036,0.2510564097520711,0.45776881296698657,0.23330667458776178,0.0474547307186736,0.00014753571254885202,0.0,nan,nan,nan,nan
1.4166666666666667,0.020000000000000004,1930697.7288832497,5.898414261087453e-07,0.29684940741001486,0.32940585454958055,0.2744307788872556,0.09821520386903164,0.0010981654426913678,0.0,nan,nan,nan,nan
1.625,0.020000000000000004,1930697.7288832497,6.685785110157974e-14,0.3464430234225849,0.23474748442550208,0.2802361425973499,0.13507507111689085,0.003498278437605543,0.0,nan,nan,nan,nan
1.8333333333333335,0.020000000000000004,1930697.7288832497,2.7202922303908623e-13,0.38511380577165166,0.16757222827172016,0.2712453001785543,0.16749430452595526,0.008574361251846485,0.0,nan,nan,nan,nan
2.041666666666667,0.020000000000000004,1930697.7288832497,-9.642009744211745e-13,0.41534501139945057,0.12176121464696132,0.25193302391305816,0.19334410030578564,0.01761664973570844,0.0,nan,nan,nan,nan
2.25,0.020000000000000004,1930697.7288832497,-1.8261633367382222e-13,0.43933354753624815,0.09146772857945859,0.2270498917859428,0.21071762987955517,0.03143120221897783,0.0,nan,nan,nan,nan
2.4583333333333335,0.020000000000000004,1930697.7288832497,-1.2388204578718418e-13,0.4597363235937538,0.06999041800194761,0.20071302187550183,0.21955559784500028,0.05000463868392051,0.0,nan,nan,nan,nan
2.666666666666667,0.020000000000000004,1930697.7288832497,-9.730035910022036e-14,0.4825698820948707,0.045336319185324825,0.17499956925790547,0.22326595761020307,0.07382827185179335,0.0,nan,nan,nan,nan
2.875,0.020000000000000004,1930697.7288832497,3.1054660103887466e-13,0.5129055604614793,0.01098934408295351,0.14495364561959576,0.2252806594315087,0.10587079040415222,0.0,nan,nan,nan,nan
3.0833333333333335,0.020000000000000004,1930697.7288832497,8.26874166741009e-14,0.5292728157756176,9.12348050332101e-05,0.11934461489863155,0.2162363360848536,0.1350549984357813,0.0,nan,nan,nan,nan
3.291666666666667,0.020000000000000004,1930697.7288832497,4.1449091583661597e-13,0.53753826490116,2.4839631052083405e-05,0.0982491176759382,0.20787987866990298,0.15630789912153226,0.0,nan,nan,nan,nan
3.5,0.020000000000000004,1930697.7288832497,-1.0499248424493597e-13,0.5467069957480051,3.345580750463831e-05,0.061906988157471914,0.22846087701046097,0.16289168327666245,0.0,nan,nan,nan,nan
3.7083333333333335,0.020000000000000004,1930697.7288832497,2.26628193917822e-14,0.55708798175803,4.723327928123057e-05,0.009029240793711441,0.2791175208034468,0.1547180233655078,0.0,nan,nan,nan,nan
3.916666666666667,0.020000000000000004,1930697.7288832497,-3.248916662660437e-13,0.5597679433725218,5.433949635675837e-05,0.0008557370201729016,0.2793994506153365,0.15992252949593685,0.0,nan,nan,nan,nan
4.125,0.020000000000000004,1930697.7288832497,7.157290556601267e-14,0.5494714481042419,2.4661421669022324e-05,0.0005422682492544159,0.3523309930226479,0.09763062920211527,0.0,nan,nan,nan,nan
4.333333333333334,0.020000000000000004,1930697.7288832497,1.4488589371476122e-13,0.5409379170670456,9.535118131710602e-06,0.000531661127740947,0.4121539904633099,0.046366896223627024,0.0,nan,nan,nan,nan
4.541666666666667,0.020000000000000004,1930697.7288832497,2.7848526216558427e-13,0.537229490916811,4.669293514956851e-06,0.0009294317958925661,0.43720527830531297,0.02463112968819007,0.0,nan,nan,nan,nan
4.75,0.020000000000000004,1930697.7288832497,6.726020856156111e-14,0.536846403766519,4.224033852923708e-06,0.0010310806785344404,0.43965157777188835,0.022466713749138018,0.0,nan,nan,nan,nan
4.958333333333334,0.020000000000000004,1930697.7288832497,5.871936634210539e-14,0.5368459513497009,4.223515208172061e-06,0.001031214127417825,0.43965443549627053,0.022464175511343946,0.0,nan,nan,nan,nan
5.166666666666667,0.020000000000000004,1930697.7288832497,-2.464964192757959e-13,0.5368459513302541,4.22352956123334e-06,0.0010312141665528244,0.4396544354755773,0.022464175498300955,0.0,nan,nan,nan,nan
5.375,0.020000000000000004,1930697.7288832497,-4.057845018872031e-15,0.5368459512450066,4.223646833489605e-06,0.0010312142386278754,0.439654435458717,0.022464175410819145,0.0,nan,nan,nan,nan
5.583333333333334,0.020000000000000004,1930697.7288832497,-4.365386029002771e-13,0.5368459515511763,4.223446183269253e-06,0.0010312140628398203,0.4396544346516248,0.022464176288612313,0.0,nan,nan,nan,nan
5.791666666666667,0.020000000000000004,1930697.7288832497,2.2453641638272306e-13,0.5368459515129071,4.223498654959391e-06,0.001031214063248503,0.43965443459000564,0.022464176334959184,0.0,nan,nan,nan,nan
6.0,0.020000000000000004,1930697.7288832497,7.01638072225751e-14,0.5368459515138236,4.223519465392103e-06,0.0010312141012559408,0.43965443437734253,0.022464176488042206,0.0,nan,nan,nan,nan
1.0,0.02354075635897432,1930697.7288832497,0.10623922442703451,0.46479743167389254,0.3705042549744501,0.05663709058352436,0.0018214670414971555,5.312996013654377e-07,0.0,nan,nan,nan,nan
1.2083333333333333,0.02354075635897432,1930697.7288832497,0.0064446138637215536,0.24569612269054938,0.45499132311972956,0.24118426757401987,0.05151259037195945,0.000171082380020194,0.0,nan,nan,nan,nan
1.4166666666666667,0.02354075635897432,1930697.7288832497,6.39976183739929e-08,0.2975839831813979,0.32786933735899004,0.27482375897306405,0.09860591121968981,0.0011169452692397005,0.0,nan,nan,nan,nan
1.625,0.02354075635897432,1930697.7288832497,3.3445123034925187e-13,0.34666279835707303,0.23430755881806428,0.28031545566889565,0.13519926998454324,0.003514917171089319,0.0,nan,nan,nan,nan
1.8333333333333335,0.02354075635897432,1930697.7288832497,3.052372077706708e-14,0.3852021265012304,0.16740835679938687,0.2712532137857164,0.16754585447411982,0.008590448439515985,0.0,nan,nan,nan,nan
2.041666666666667,0.02354075635897432,1930697.7288832497,-1.0298257195060853e-13,0.4153883678626354,0.12168918386569733,0.25192262165473833,0.19336740626276755,0.01763242035426436,0.0,nan,nan,nan,nan
2.25,0.02354075635897432,1930697.7288832497,1.6314349662298247e-13,0.43937596073266455,0.09139859302364148,0.2270382026792067,0.21073838141019968,0.031448862154124325,0.0,nan,nan,nan,nan
2.4583333333333335,0.02354075635897432,1930697.7288832497,-4.008969846061405e-13,0.45995560155289295,0.06959943145603235,0.20070842974203762,0.21967351059270737,0.05006302665673065,0.0,nan,nan,nan,nan
2.666666666666667,0.02354075635897432,1930697.7288832497,1.1990004850063995e-13,0.48375809958460175,0.04331445618860477,0.174806343248393,0.22389112045994616,0.07422998051833446,0.0,nan,nan,nan,nan
2.875,0.02354075635897432,1930697.7288832497,2.7908115238423656e-13,0.5145010044310874,0.008765752728380715,0.14382634875638772,0.22608199467246212,0.10682489941140305,0.0,nan,nan,nan,nan
3.0833333333333335,0.02354075635897432,1930697.7288832497,-6.511844615642066e-14,0.5293166833593117,4.30555959380657e-05,0.11925547692827447,0.21633960427235374,0.1350451798441871,0.0,nan,nan,nan,nan
