T9_peak,tau_s,rho0,X_He4,X_O16,X_Ne20,X_Mg24,X_Si28,X_S32,baryon_drift,phi_net_O16_to_Ne20,phi_net_Ne20_to_Mg24,phi_net_Mg24_to_Si28,phi_net_Si28_to_S32
1.0,0.020000000000000004,37275937.20314938,0.00022505114709497673,0.20021530108641994,0.5239921088733406,0.24283172435769995,0.03269403652206901,4.177801337562938e-05,0.0,nan,nan,nan,nan
1.2083333333333333,0.020000000000000004,37275937.20314938,1.9246834022940465e-13,0.24794907123159807,0.4270440332899627,0.25955098084069467,0.06515260636939127,0.0003033082681608884,0.0,nan,nan,nan,nan
1.4166666666666667,0.020000000000000004,37275937.20314938,-2.0939957581602514e-13,0.3011099517646527,0.32051691147950745,0.2766742125212811,0.10048614716194612,0.0012127770728220574,0.0,nan,nan,nan,nan
1.625,0.020000000000000004,37275937.20314938,1.7369834190489124e-16,0.3477969621796474,0.23204157648623666,0.280715697497971,0.13584335201555844,0.0036024118205863734,0.0,nan,nan,nan,nan
1.8333333333333335,0.020000000000000004,37275937.20314938,-3.725252879231632e-13,0.3856651957968308,0.1665504966023017,0.27129205155508945,0.16781676026919137,0.008675495776959417,0.0,nan,nan,nan,nan
2.041666666666667,0.020000000000000004,37275937.20314938,3.822257873364755e-13,0.41561035000568125,0.12132258281759084,0.25186571324742296,0.19348604177950393,0.017715312149418617,0.0,nan,nan,nan,nan
2.25,0.020000000000000004,37275937.20314938,9.134553733789136e-13,0.43947994905999943,0.09125773722043497,0.2269648563330491,0.21077319887070675,0.031524258514896326,0.0,nan,nan,nan,nan
2.4583333333333335,0.020000000000000004,37275937.20314938,-3.8328530645686933e-11,0.45983403472016143,0.06985603469638649,0.2006564547415198,0.21956801908606122,0.0500854567941996,0.0,nan,nan,nan,nan
2.666666666666667,0.020000000000000004,37275937.20314938,4.353184974193738e-12,0.48265944255081533,0.045160879958597716,0.17504923036513678,0.22326000311187935,0.07387044400921777,0.0,nan,nan,nan,nan
2.875,0.020000000000000004,37275937.20314938,-1.5066643505915253e-12,0.5128566046608771,0.01083687322630754,0.14538252970467117,0.2252629980198372,0.10566099438981369,0.0,nan,nan,nan,nan
